Country,scores,Edu,MPYears,Female,Minister,PartyLeader,Party,PovertyAgg,AgricultureAgg,EconomyAgg,EducationAgg,HealthAgg,InfrastructureAgg,SocialRightsAgg,PoliticalRightsAgg,ViolenceAgg,WaterAgg,WomenRightsAgg,Ruling,Matriloc,Matrilin,PoliticalJob,Year,CountryCorr,WomenRep,Polity,RulingParty,Proportional,Quota,GDPPC,Under5Mortality,Urban,GenderGap,WomenLabor,DistMag,ABWomen,PercRuling,PREG,ELF
Kenya,-0.267405929,9,13,0,0,0,"Kenya African National Union, KANU",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,0.798327195,9.4,7,0.4419643,1,0,553,70,23,0.66,61,1,73,0.44,0.57,0.83
Kenya,-1.448079945,6,9,0,1,0,"Kenya African National Union, KANU",1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2009,0.798327195,9.4,7,0.4419643,1,0,553,70,23,0.66,61,1,73,0.44,0.57,0.83
Kenya,-1.448079945,6,8,0,0,0,"Orange democratic movement, ODM",0,0,1,0,0,0,0,2,0,0,0,0,NA,NA,0,2009,0.798327195,9.4,7,0.4419643,1,0,553,70,23,0.66,61,1,73,0.44,0.57,0.83
Kenya,-0.920381203,6,12,0,0,1,"Orange democratic movement, ODM",0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2009,0.798327195,9.4,7,0.4419643,1,0,553,70,23,0.66,61,1,73,0.44,0.57,0.83
Kenya,-1.007434886,7,8,0,0,0,"Forum for the Restoration of the People, FORD-P",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2009,0.798327195,9.4,7,0.4419643,1,0,553,70,23,0.66,61,1,73,0.44,0.57,0.83
Kenya,-0.93750519,6,8,0,1,1,"National Alliance Rainbow Coalition, NARC",0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,2009,0.798327195,9.4,7,0.4419643,1,0,553,70,23,0.66,61,1,73,0.44,0.57,0.83
Kenya,-0.55063166,6,18,0,0,0,"Forum for the Restoration of the People Kenya, FORD-K",0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2009,0.798327195,9.4,7,0.4419643,1,0,553,70,23,0.66,61,1,73,0.44,0.57,0.83
Kenya,-0.450466836,5,8,0,0,1,"National Alliance Rainbow Coalition, NARC",0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,2009,0.798327195,9.4,7,0.4419643,1,0,553,70,23,0.66,61,1,73,0.44,0.57,0.83
Kenya,-0.842425808,5,13,0,0,0,"Liberal Democratic Party, LDP",2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,0.798327195,9.4,7,0.4419643,1,0,553,70,23,0.66,61,1,73,0.44,0.57,0.83
Kenya,-1.250399359,6,8,0,0,0,"National Alliance Rainbow Coalition, NARC",0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,2009,0.798327195,9.4,7,0.4419643,1,0,553,70,23,0.66,61,1,73,0.44,0.57,0.83
Kenya,-0.084247233,6,8,0,0,0,"National Alliance Rainbow Coalition, NARC",0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,2009,0.798327195,9.4,7,0.4419643,1,0,553,70,23,0.66,61,1,73,0.44,0.57,0.83
Lesotho,0.087027064,4,8,0,0,1,"Lesotho Congress for Democracy, LCD",0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.1700679,6,3,0,0,0,"Lesotho Congress for Democracy, LCD",1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.523336791,3,2,0,0,0,"Lesotho Congress for Democracy, LCD",0,0,2,0,0,0,0,0,1,0,0,1,0,0,1,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,1.101512224,4,3,0,0,0,"National Independence Party, NIP",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.021608387,6,8,1,0,1,"All Basotho Convention, ABC",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.920955625,6,3,1,0,1,"National Independence Party, NIP",1,0,1,0,0,0,0,1,0,0,0,0,NA,NA,1,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.822115332,9,8,0,0,1,"Basotho National Party, BNP",2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,1.002671931,6,8,0,0,1,"Lesotho Congress for Democracy, LCD",0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.219288974,6,8,1,0,1,"Lesotho Congress for Democracy, LCD",0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.811923486,3,7,1,0,1,"Lesotho Congress for Democracy, LCD",0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.103899115,5,3,0,0,0,"Lesotho Congress for Democracy, LCD",0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.903831638,6,3,0,0,0,"Lesotho Congress for Democracy, LCD",0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,1.019795918,3,3,1,0,0,"Lesotho Workers Party, LWP",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.81668644,4,12,0,0,1,"Lesotho Congress for Democracy, LCD",1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.10513213,2,7,0,0,1,"Lesotho Congress for Democracy, LCD",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.423494454,3,3,0,0,1,"Lesotho Congress for Democracy, LCD",0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-1.448079945,4,8,0,0,1,"All Basotho Convention, ABC",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.367748487,8,12,0,0,1,"Lesothos Peoples Congress, LPC",0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.500621041,4,15,0,0,1,"Lesotho Workers Party, LWP",1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.450466836,4,3,0,0,1,"Lesotho Congress for Democracy, LCD",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,1.101512224,4,8,0,1,1,"Lesotho Congress for Democracy, LCD",0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.088351594,3,3,0,0,0,"Lesotho Congress for Democracy, LCD",0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.447731557,8,8,0,1,1,"Lesotho Congress for Democracy, LCD",1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,1.101512224,3,3,0,0,1,"Lesotho Congress for Democracy, LCD",0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.213162226,3,3,0,0,1,"Lesotho Congress for Democracy, LCD",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.071227607,4,5,0,0,1,"Lesotho Congress for Democracy, LCD",0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-1.184230574,3,3,0,0,1,Senkatana,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.187191887,6,8,0,0,0,"Lesotho Congress for Democracy, LCD",1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,1.019795918,6,3,0,0,1,"All Basotho Convention, ABC",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.450466836,6,3,1,0,1,"Lesotho Congress for Democracy, LCD",1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.021608387,7,4,0,1,1,"Lesotho Congress for Democracy, LCD",0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.36875053,3,12,0,0,1,"Lesotho Congress for Democracy, LCD",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.286032181,4,3,0,0,1,"Lesotho Congress for Democracy, LCD",0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,1.019795918,3,8,0,0,1,"Lesotho Congress for Democracy, LCD",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.842425808,4,8,0,0,1,"National Independence Party, NIP",0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.837662853,6,8,0,0,0,"Basotho Democratic National Party, BDNP",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,1.101512224,6,3,0,0,1,"Lesotho Congress for Democracy, LCD",1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.104901159,4,3,0,0,1,"Lesotho Congress for Democracy, LCD",0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.286032181,3,3,0,0,1,"Basotho Batho Democratic Party, BBDP",0,1,0,0,1,0,0,1,0,0,0,0,NA,NA,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.53478524,3,3,0,0,1,"Lesotho Congress for Democracy, LCD",0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.187191887,6,12,0,0,1,"Lesotho Congress for Democracy, LCD",0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.711580928,4,12,0,0,1,"All Basotho Convention, ABC",0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,1.002671931,6,12,0,0,0,"All Basotho Convention, ABC",0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-0.743585515,8,8,0,0,1,"Basotho National Party, BNP",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,-1.184230574,3,8,0,0,1,Senkatana,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.268908193,2,3,0,0,1,"Lesotho Congress for Democracy, LCD",0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.341778148,6,3,0,0,0,"Lesotho Congress for Democracy, LCD",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.553411491,8,8,0,1,1,NA,2,0,1,0,0,0,0,0,0,0,0,NA,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Lesotho,0.367748487,4,3,0,0,0,"Lesotho Congress for Democracy, LCD",1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2009,0.338684382,24.17,8,0.5166667,2,0,801,117,24,0.73,59,14,64,0.52,0,0.22
Malawi,-0.186617465,6,6,0,0,0,"Democratic Progressive Party, DPP",0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.041565443,9,6,0,0,0,"Democratic Progressive Party, DPP",0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.903831638,8,6,0,1,0,"Democratic Progressive Party, DPP",1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.657106254,6,6,0,0,0,"Malawi Congress Party, MCP",0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,1.101512224,8,11,0,0,0,"Malawi Congress Party, MCP",1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.066142166,4,6,0,0,0,"United Democratic Front, UDF",0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.268908193,6,6,1,0,0,"United Democratic Front, UDF",1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-1.151559066,6,6,1,0,0,Independent,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.102396851,6,6,0,0,0,"Malawi Congress Party, MCP",1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,1.002671931,7,6,0,0,0,"United Democratic Front, UDF",0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.440618441,4,6,1,0,0,"United Democratic Front, UDF",1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.711580928,4,11,0,0,0,"Malawi Congress Party, MCP",0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.793871656,6,11,0,1,0,"Democratic Progressive Party, DPP",1,0,0,1,1,0,0,0,0,0,0,1,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.076657484,8,11,0,1,0,"Malawi Congress Party, MCP",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.920381203,6,6,0,0,0,"Democratic Progressive Party, DPP",0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.367748487,8,6,0,0,0,"United Democratic Front, UDF",1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.09414018,5,11,0,0,0,"United Democratic Front, UDF",1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.612740635,4,11,0,1,0,"Democratic Progressive Party, DPP",0,1,0,0,0,2,0,0,0,0,0,1,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.653001892,6,11,0,0,1,"Malawi Congress Party, MCP",0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.451791367,3,10,0,0,0,"Malawi Congress Party, MCP",0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,1.019795918,6,6,0,0,0,"Malawi Congress Party, MCP",1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.920381203,4,6,0,0,0,"United Democratic Front, UDF",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.810421221,4,6,0,1,1,"Democratic Progressive Party, DPP",1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.810421221,4,6,0,0,0,"Malawi Congress Party, MCP",0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.645412144,6,6,0,0,0,"Democratic Progressive Party, DPP",0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.286032181,6,6,0,1,0,"Democratic Progressive Party, DPP",0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,1.019795918,6,6,1,1,0,"Democratic Progressive Party, DPP",2,0,0,0,1,0,0,0,0,0,0,1,1,1,1,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.09414018,6,5,0,0,0,"Democratic Progressive Party, DPP",1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.28956212,6,6,0,0,0,"United Democratic Front, UDF",1,0,0,0,0,0,0,2,0,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.447731557,6,6,0,0,0,"Malawi Congress Party, MCP",1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,1.101512224,4,11,0,1,0,"Democratic Progressive Party, DPP",0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.547146273,4,11,0,0,0,"Malawi Congress Party, MCP",0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.822115332,6,11,0,0,0,"United Democratic Front, UDF",1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.13144592,9,6,0,0,0,"Malawi Congress Party, MCP",1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.268908193,3,6,0,0,0,"Democratic Progressive Party, DPP",0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.54657185,5,6,0,1,0,"Democratic Progressive Party, DPP",0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-1.06984276,4,11,0,0,0,"Malawi Congress Party, MCP",0,0,0,0,0,0,0,2,0,1,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.447731557,6,6,0,0,0,"Democratic Progressive Party, DPP",0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,1.019795918,4,6,0,0,0,"United Democratic Front, UDF",1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.54657185,4,6,0,0,0,"Democratic Progressive Party, DPP",1,0,1,0,1,0,0,0,0,0,0,1,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.85478684,8,6,0,0,0,"United Democratic Front, UDF",1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.020680545,6,11,0,0,0,"Malawi Congress Party, MCP",1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,0.367748487,8,6,0,0,0,"Malawi Congress Party, MCP",1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,1.101512224,6,11,0,0,1,"Malawi Congress Party, MCP",0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.447731557,4,6,0,1,0,"Democratic Progressive Party, DPP",0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,1.101512224,4,6,0,0,1,"Malawi Congress Party, MCP",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,1.019795918,4,11,1,0,1,"United Democratic Front, UDF",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.076657484,5,6,0,0,0,"United Democratic Front, UDF",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Malawi,-0.772496112,9,13,0,1,0,"Democratic Progressive Party, DPP",1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,2009,0.548984409,21.24,6,0.5854922,1,0,240,100,15,0.67,86,1,72,0.58,0.55,0.62
Mali,0.17323913,7,1,0,0,0,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,0.440618441,4,3,0,0,1,"Union pour la rí©publique et la dí©mocratie, URD",0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.830639197,7,3,0,0,0,Independent,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
Mali,-0.009821777,6,3,0,0,1,"Alliance pour la dí©mocratie au Mali-Parti pan-africain pour la libertí©, la solidarití© et la justice, ADEMA-PASJ",0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,2010,-0.360771938,10.2,7,0.7808219,1,0,445,149,34,0.61,45,1.16,62,0.78,0.13,0.78
